"nr";"year";"black";"exper";"hisp";"hours";"married";"occ1";"occ2";"occ3";"occ4";"occ5";"occ6";"occ7";"occ8";"occ9";"educ";"union";"lwage";"d81";"d82";"d83";"d84";"d85";"d86";"d87";"expersq"
2916;1985;0;7;0;922;0;0;0;0;1;0;0;0;0;0;12;0;0,941930890083313;0;0;0;0;1;0;0;49
2916;1986;0;8;0;2080;0;0;0;0;1;0;0;0;0;0;12;0;1,42047202587128;0;0;0;0;0;1;0;64
2916;1987;0;9;0;1915;0;0;1;0;0;0;0;0;0;0;12;0;1,64647805690765;0;0;0;0;0;0;1;81
2951;1980;1;6;0;1660;0;0;0;0;0;0;1;0;0;0;9;0;1,16272401809692;0;0;0;0;0;0;0;36
2951;1981;1;7;0;1920;0;0;1;0;0;0;0;0;0;0;9;0;1,20397305488586;1;0;0;0;0;0;0;49
2951;1982;1;8;0;2296;0;0;0;0;0;0;1;0;0;0;9;0;1,08087694644928;0;1;0;0;0;0;0;64
2951;1983;1;9;0;2508;0;0;0;0;1;0;0;0;0;0;9;0;0,832566380500793;0;0;1;0;0;0;0;81
2951;1984;1;10;0;2144;0;0;0;0;0;0;0;1;0;0;9;0;1,18223702907562;0;0;0;1;0;0;0;100
2951;1985;1;11;0;2080;0;0;0;0;0;0;1;0;0;0;9;0;1,36049699783325;0;0;0;0;1;0;0;121
2951;1986;1;12;0;1875;0;0;0;0;0;0;1;0;0;0;9;0;1,35717701911926;0;0;0;0;0;1;0;144
2951;1987;1;13;0;2080;0;0;0;0;0;0;0;1;0;0;9;0;1,38150596618652;0;0;0;0;0;0;1;169
2980;1980;0;2;0;1120;1;1;0;0;0;0;0;0;0;0;15;0;1,66656100749969;0;0;0;0;0;0;0;4
2980;1981;0;3;0;1890;1;1;0;0;0;0;0;0;0;0;15;0;1,33750402927399;1;0;0;0;0;0;0;9
2980;1982;0;4;0;1620;1;1;0;0;0;0;0;0;0;0;15;0;1,37246096134186;0;1;0;0;0;0;0;16
2980;1983;0;5;0;1356;1;1;0;0;0;0;0;0;0;0;15;0;1,57787501811981;0;0;1;0;0;0;0;25
2980;1984;0;6;0;1996;1;1;0;0;0;0;0;0;0;0;15;0;1,11450302600861;0;0;0;1;0;0;0;36
2980;1985;0;7;0;1800;1;1;0;0;0;0;0;0;0;0;15;0;1,70801901817322;0;0;0;0;1;0;0;49
2980;1986;0;8;0;2790;1;1;0;0;0;0;0;0;0;0;15;0;1,80052697658539;0;0;0;0;0;1;0;64
2980;1987;0;9;0;2600;1;1;0;0;0;0;0;0;0;0;15;0;1,96070897579193;0;0;0;0;0;0;1;81
2994;1980;0;3;0;3120;0;0;0;0;0;1;0;0;0;0;12;0;1,30489897727966;0;0;0;0;0;0;0;9
2994;1981;0;4;0;1930;0;0;0;0;0;1;0;0;0;0;12;0;1,31656098365784;1;0;0;0;0;0;0;16
2994;1982;0;5;0;2395;1;0;1;0;0;0;0;0;0;0;12;0;1,73180997371674;0;1;0;0;0;0;0;25
2994;1983;0;6;0;3000;1;0;0;0;1;0;0;0;0;0;12;0;1,53101599216461;0;0;1;0;0;0;0;36
2994;1984;0;7;0;2460;1;0;0;0;0;1;0;0;0;0;12;0;1,92021799087524;0;0;0;1;0;0;0;49
2994;1985;0;8;0;3485;1;0;1;0;0;0;0;0;0;0;12;0;1,57836604118347;0;0;0;0;1;0;0;64
2994;1986;0;9;0;3410;1;0;1;0;0;0;0;0;0;0;12;0;2,05005693435669;0;0;0;0;0;1;0;81
2994;1987;0;10;0;2910;1;0;0;0;1;0;0;0;0;0;12;0;1,9465069770813;0;0;0;0;0;0;1;100
2997;1980;0;3;0;2400;0;0;0;0;0;1;0;0;0;0;12;0;1,40020895004272;0;0;0;0;0;0;0;9
2997;1981;0;4;0;2345;0;0;0;0;0;1;0;0;0;0;12;0;1,62593197822571;1;0;0;0;0;0;0;16
2997;1982;0;5;0;2031;0;0;0;0;0;1;0;0;0;0;12;0;1,90771400928497;0;1;0;0;0;0;0;25
2997;1983;0;6;0;2481;0;0;1;0;0;0;0;0;0;0;12;0;1,70505094528198;0;0;1;0;0;0;0;36
2997;1984;0;7;0;2496;0;0;0;0;0;1;0;0;0;0;12;0;1,81867897510529;0;0;0;1;0;0;0;49
2997;1985;0;8;0;2582;1;0;0;0;0;1;0;0;0;0;12;0;1,77290904521942;0;0;0;0;1;0;0;64
2997;1986;0;9;0;2600;1;0;0;0;0;1;0;0;0;0;12;0;1,72342097759247;0;0;0;0;0;1;0;81
2997;1987;0;10;0;2600;1;0;0;0;0;1;0;0;0;0;12;0;2,04340100288391;0;0;0;0;0;0;1;100
3017;1980;0;1;0;2265;0;0;0;0;0;0;0;1;0;0;14;1;1,45810294151306;0;0;0;0;0;0;0;1
3017;1981;0;2;0;2202;1;0;0;0;1;0;0;0;0;0;14;1;1,76007902622223;1;0;0;0;0;0;0;4
3017;1982;0;3;0;2514;1;0;0;0;1;0;0;0;0;0;14;1;1,7886780500412;0;1;0;0;0;0;0;9
3017;1983;0;4;0;2436;1;0;0;1;0;0;0;0;0;0;14;1;2,05292797088623;0;0;1;0;0;0;0;16
3017;1984;0;5;0;1835;1;1;0;0;0;0;0;0;0;0;14;0;2,43647789955139;0;0;0;1;0;0;0;25
3017;1985;0;6;0;1485;1;1;0;0;0;0;0;0;0;0;14;0;2,90142297744751;0;0;0;0;1;0;0;36
3017;1986;0;7;0;3045;1;1;0;0;0;0;0;0;0;0;14;0;3,07957005500793;0;0;0;0;0;1;0;49
3017;1987;0;8;0;3000;1;1;0;0;0;0;0;0;0;0;14;0;2,62469911575317;0;0;0;0;0;0;1;64
3037;1980;0;4;0;2080;0;0;0;0;1;0;0;0;0;0;12;1;2,0685760974884;0;0;0;0;0;0;0;16
3037;1981;0;5;0;2080;1;0;0;0;1;0;0;0;0;0;12;1;2,15800404548645;1;0;0;0;0;0;0;25
3037;1982;0;6;0;2080;1;0;0;0;1;0;0;0;0;0;12;1;2,20132899284363;0;1;0;0;0;0;0;36
3037;1983;0;7;0;2080;1;0;0;0;1;0;0;0;0;0;12;1;2,09265398979187;0;0;1;0;0;0;0;49
3037;1984;0;8;0;2000;1;0;0;0;1;0;0;0;0;0;12;1;2,47553896903992;0;0;0;1;0;0;0;64
3037;1985;0;9;0;2429;1;0;0;0;1;0;0;0;0;0;12;1;2,21698594093323;0;0;0;0;1;0;0;81
3037;1986;0;10;0;2264;1;0;0;0;1;0;0;0;0;0;12;1;2,26726508140564;0;0;0;0;0;1;0;100
3037;1987;0;11;0;2156;1;0;0;0;1;0;0;0;0;0;12;1;2,27717709541321;0;0;0;0;0;0;1;121
3059;1980;0;5;0;2470;0;0;0;0;0;0;0;1;0;0;12;1;1,86393594741821;0;0;0;0;0;0;0;25
3059;1981;0;6;0;2858;0;0;0;0;0;0;0;1;0;0;12;1;1,61710596084595;1;0;0;0;0;0;0;36
3059;1982;0;7;0;1976;0;0;0;0;0;0;0;1;0;0;12;1;1,86696004867554;0;1;0;0;0;0;0;49
3059;1983;0;8;0;2456;0;0;0;0;0;1;0;0;0;0;12;1;1,78238701820374;0;0;1;0;0;0;0;64
3059;1984;0;9;0;2266;1;0;0;0;0;0;0;1;0;0;12;1;1,86883199214935;0;0;0;1;0;0;0;81
3059;1985;0;10;0;2449;1;0;0;0;0;0;0;1;0;0;12;1;1,80332100391388;0;0;0;0;1;0;0;100
3059;1986;0;11;0;2880;1;0;0;0;0;0;0;1;0;0;12;1;1,66559398174286;0;0;0;0;0;1;0;121
3059;1987;0;12;0;2860;1;0;0;0;0;1;0;0;0;0;12;1;1,71697902679443;0;0;0;0;0;0;1;144
3062;1980;0;2;0;2080;0;1;0;0;0;0;0;0;0;0;15;0;2,14114689826965;0;0;0;0;0;0;0;4
3062;1981;0;3;0;2080;0;1;0;0;0;0;0;0;0;0;15;0;2,20148897171021;1;0;0;0;0;0;0;9
3062;1982;0;4;0;2080;0;1;0;0;0;0;0;0;0;0;15;0;2,1811261177063;0;1;0;0;0;0;0;16
3062;1983;0;5;0;2080;0;1;0;0;0;0;0;0;0;0;15;0;2,26700711250305;0;0;1;0;0;0;0;25
3062;1984;0;6;0;2080;0;0;0;1;0;0;0;0;0;0;15;0;2,4215030670166;0;0;0;1;0;0;0;36
3062;1985;0;7;0;2080;0;0;1;0;0;0;0;0;0;0;15;0;2,43093800544739;0;0;0;0;1;0;0;49
3062;1986;0;8;0;2000;0;0;1;0;0;0;0;0;0;0;15;0;2,58362293243408;0;0;0;0;0;1;0;64
3062;1987;0;9;0;2080;0;0;0;1;0;0;0;0;0;0;15;0;2,64953589439392;0;0;0;0;0;0;1;81
3100;1980;0;4;0;2080;1;1;0;0;0;0;0;0;0;0;12;0;1,51565802097321;0;0;0;0;0;0;0;16
3100;1981;0;5;0;2512;1;0;0;0;1;0;0;0;0;0;12;0;1,29376697540283;1;0;0;0;0;0;0;25
3100;1982;0;6;0;3064;1;0;0;0;1;0;0;0;0;0;12;0;1,36768901348114;0;1;0;0;0;0;0;36
3100;1983;0;7;0;2458;1;0;0;0;1;0;0;0;0;0;12;0;1,67621302604675;0;0;1;0;0;0;0;49
3100;1984;0;8;0;2080;1;0;0;0;0;0;0;0;0;1;12;1;1,97554194927216;0;0;0;1;0;0;0;64
3100;1985;0;9;0;2080;1;0;0;0;0;0;0;0;0;1;12;1;2,13368701934814;0;0;0;0;1;0;0;81
3100;1986;0;10;0;2080;1;0;0;0;0;0;0;0;0;1;12;1;2,11361908912659;0;0;0;0;0;1;0;100
3100;1987;0;11;0;2080;1;0;0;0;0;0;0;0;0;1;12;1;2,18385195732117;0;0;0;0;0;0;1;121
3102;1980;0;1;0;490;0;0;0;0;0;0;0;0;0;1;12;0;0,591132283210754;0;0;0;0;0;0;0;1
3102;1981;0;2;0;2410;0;0;0;0;0;0;0;1;0;0;12;0;0,688989222049713;1;0;0;0;0;0;0;4
3102;1982;0;3;0;3224;0;1;0;0;0;0;0;0;0;0;12;0;0,84678328037262;0;1;0;0;0;0;0;9
3102;1983;0;4;0;2658;0;1;0;0;0;0;0;0;0;0;12;0;1,1925220489502;0;0;1;0;0;0;0;16
3102;1984;0;5;0;2940;0;1;0;0;0;0;0;0;0;0;12;0;0,961811184883118;0;0;0;1;0;0;0;25
3102;1985;0;6;0;3064;0;0;0;0;0;0;0;1;0;0;12;0;0,886131882667542;0;0;0;0;1;0;0;36
3102;1986;0;7;0;2436;0;0;0;0;0;0;0;0;0;1;12;0;1,00011801719666;0;0;0;0;0;1;0;49
3102;1987;0;8;0;1364;0;0;0;0;0;0;0;0;0;1;12;0;1,72340905666351;0;0;0;0;0;0;1;64
3127;1980;0;2;0;1364;0;0;0;0;0;0;1;0;0;0;10;0;0,483651489019394;0;0;0;0;0;0;0;4
3127;1981;0;3;0;1552;0;0;0;0;0;0;1;0;0;0;10;0;0,0304591991007328;1;0;0;0;0;0;0;9
3127;1982;0;4;0;1890;0;0;0;0;0;0;1;0;0;0;10;0;0,687682211399078;0;1;0;0;0;0;0;16
3127;1983;0;5;0;2080;0;0;0;0;0;0;1;0;0;0;10;0;0,675588011741638;0;0;1;0;0;0;0;25
3127;1984;0;6;0;2198;0;0;0;0;0;0;1;0;0;0;10;0;0,646537184715271;0;0;0;1;0;0;0;36
3127;1985;0;7;0;2080;0;0;0;0;1;0;0;0;0;0;10;0;0,95503157377243;0;0;0;0;1;0;0;49
3127;1986;0;8;0;2080;0;0;0;0;0;0;1;0;0;0;10;0;1,56357300281525;0;0;0;0;0;1;0;64
3127;1987;0;9;0;2080;1;0;0;1;0;0;0;0;0;0;10;0;1,30146300792694;0;0;0;0;0;0;1;81
3136;1980;0;3;0;2080;0;0;0;0;0;0;0;0;0;1;12;1;1,63032102584839;0;0;0;0;0;0;0;9
3136;1981;0;4;0;2080;0;0;0;0;0;0;0;0;0;1;12;1;1,93485999107361;1;0;0;0;0;0;0;16
3136;1982;0;5;0;2080;0;0;0;0;0;0;0;0;0;1;12;1;1,92689204216003;0;1;0;0;0;0;0;25
3136;1983;0;6;0;2080;0;0;0;0;0;1;0;0;0;0;12;1;1,62004995346069;0;0;1;0;0;0;0;36
3136;1984;0;7;0;2080;0;0;0;0;1;0;0;0;0;0;12;1;2,04545211791992;0;0;0;1;0;0;0;49
3136;1985;0;8;0;2080;0;0;0;0;0;0;0;0;0;1;12;1;2,13368701934814;0;0;0;0;1;0;0;64
3136;1986;0;9;0;2080;0;0;0;0;0;0;0;1;0;0;12;1;1,94656503200531;0;0;0;0;0;1;0;81
3136;1987;0;10;0;2080;0;0;0;0;0;0;0;1;0;0;12;1;2,03543210029602;0;0;0;0;0;0;1;100
3137;1980;0;2;0;1224;0;0;0;1;0;0;0;0;0;0;14;0;1,9782429933548;0;0;0;0;0;0;0;4
3137;1981;0;3;0;2378;0;0;1;0;0;0;0;0;0;0;14;0;1,74381005764008;1;0;0;0;0;0;0;9
3137;1982;0;4;0;2184;0;0;1;0;0;0;0;0;0;0;14;0;1,92939496040344;0;1;0;0;0;0;0;16
3137;1983;0;5;0;2184;0;0;1;0;0;0;0;0;0;0;14;0;2,06103205680847;0;0;1;0;0;0;0;25
3137;1984;0;6;0;1816;1;0;1;0;0;0;0;0;0;0;14;0;2,26456499099731;0;0;0;1;0;0;0;36
3137;1985;0;7;0;2080;0;0;1;0;0;0;0;0;0;0;14;0;2,15273499488831;0;0;0;0;1;0;0;49
3137;1986;0;8;0;2080;0;0;1;0;0;0;0;0;0;0;14;0;2,28951001167297;0;0;0;0;0;1;0;64
3137;1987;0;9;0;2080;0;0;0;1;0;0;0;0;0;0;14;0;2,31306409835815;0;0;0;0;0;0;1;81
3138;1980;0;4;0;1960;0;0;0;0;0;0;1;0;0;0;12;1;1,6027330160141;0;0;0;0;0;0;0;16
3138;1981;0;5;0;2040;0;0;0;0;0;0;0;1;0;0;12;1;2,19940090179443;1;0;0;0;0;0;0;25
3138;1982;0;6;0;1355;0;0;0;0;0;0;0;1;0;0;12;1;1,60824394226074;0;1;0;0;0;0;0;36
3138;1983;0;7;0;1840;0;0;0;0;0;0;0;1;0;0;12;0;1,37800896167755;0;0;1;0;0;0;0;49
3138;1984;0;8;0;2080;0;0;0;0;0;0;0;1;0;0;12;1;1,85439705848694;0;0;0;1;0;0;0;64
3138;1985;0;9;0;2080;0;0;0;0;0;0;0;1;0;0;12;0;1,51464700698853;0;0;0;0;1;0;0;81
3138;1986;0;10;0;1760;0;0;0;0;0;1;0;0;0;0;12;0;1,66163396835327;0;0;0;0;0;1;0;100
3138;1987;0;11;0;1600;0;0;0;0;0;0;0;1;0;0;12;1;2,37475800514221;0;0;0;0;0;0;1;121
3140;1980;0;3;0;2080;0;0;0;0;1;0;0;0;0;0;13;0;1,74022102355957;0;0;0;0;0;0;0;9
3140;1981;0;4;0;2168;0;0;0;0;1;0;0;0;0;0;13;0;1,85375797748566;1;0;0;0;0;0;0;16
3140;1982;0;5;0;2301;1;0;0;0;1;0;0;0;0;0;13;0;1,92599999904633;0;1;0;0;0;0;0;25
3140;1983;0;6;0;2150;1;1;0;0;0;0;0;0;0;0;13;0;2,0107638835907;0;0;1;0;0;0;0;36
3140;1984;0;7;0;2280;1;0;1;0;0;0;0;0;0;0;13;0;2,01682305335999;0;0;0;1;0;0;0;49
3140;1985;0;8;0;2304;1;0;0;0;1;0;0;0;0;0;13;0;2,04667496681213;0;0;0;0;1;0;0;64
3140;1986;0;9;0;2436;1;1;0;0;0;0;0;0;0;0;13;0;2,23849201202393;0;0;0;0;0;1;0;81
3140;1987;0;10;0;2562;1;0;1;0;0;0;0;0;0;0;13;0;2,24572205543518;0;0;0;0;0;0;1;100
3193;1980;0;2;0;1876;0;0;0;0;0;0;0;0;0;1;11;0;0,916347324848175;0;0;0;0;0;0;0;4
3193;1981;0;3;0;1878;0;0;0;0;0;0;0;0;0;1;11;0;1,44923400878906;1;0;0;0;0;0;0;9
3193;1982;0;4;0;2080;0;0;0;0;0;1;0;0;0;0;11;0;1,92689204216003;0;1;0;0;0;0;0;16
3193;1983;0;5;0;2080;0;0;0;0;0;1;0;0;0;0;11;0;2,04386401176453;0;0;1;0;0;0;0;25
3193;1984;0;6;0;2080;0;0;0;0;0;1;0;0;0;0;11;0;2,14863610267639;0;0;0;1;0;0;0;36
3193;1985;0;7;0;2080;1;0;0;0;0;1;0;0;0;0;11;0;2,17142701148987;0;0;0;0;1;0;0;49
3193;1986;0;8;0;2080;1;1;0;0;0;0;0;0;0;0;11;0;2,23991298675537;0;0;0;0;0;1;0;64
3193;1987;0;9;0;2080;1;1;0;0;0;0;0;0;0;0;11;0;2,28229188919067;0;0;0;0;0;0;1;81
3196;1980;0;3;0;2080;0;0;1;0;0;0;0;0;0;0;12;1;1,97862803936005;0;0;0;0;0;0;0;9
3196;1981;0;4;0;2080;0;0;1;0;0;0;0;0;0;0;12;1;1,93485999107361;1;0;0;0;0;0;0;16
3196;1982;0;5;0;2440;0;0;0;0;1;0;0;0;0;0;12;1;1,81855499744415;0;1;0;0;0;0;0;25
3196;1983;0;6;0;2080;0;0;0;0;0;0;0;1;0;0;12;1;1,94354104995728;0;0;1;0;0;0;0;36
3196;1984;0;7;0;2080;0;0;1;0;0;0;0;0;0;0;12;1;1,86663699150085;0;0;0;1;0;0;0;49
3196;1985;0;8;0;2000;0;0;1;0;0;0;0;0;0;0;12;1;2,01939702033997;0;0;0;0;1;0;0;64
3196;1986;0;9;0;3036;0;0;0;0;0;0;0;1;0;0;12;1;1,94308495521545;0;0;0;0;0;1;0;81
3196;1987;0;10;0;3369;0;0;1;0;0;0;0;0;0;0;12;0;1,55318403244019;0;0;0;0;0;0;1;100
3200;1980;0;7;0;1090;0;0;0;0;0;0;1;0;0;0;8;1;1,49635303020477;0;0;0;0;0;0;0;49
3200;1981;0;8;0;1960;0;0;0;0;0;0;1;0;0;0;8;1;1,77806103229523;1;0;0;0;0;0;0;64
3200;1982;0;9;0;2000;0;0;0;0;0;0;0;1;0;0;8;1;1,8327020406723;0;1;0;0;0;0;0;81
3200;1983;0;10;0;1360;0;0;0;0;0;0;1;0;0;0;8;1;1,97295904159546;0;0;1;0;0;0;0;100
3200;1984;0;11;0;1800;0;0;0;0;1;0;0;0;0;0;8;1;1,02862000465393;0;0;0;1;0;0;0;121
3200;1985;0;12;0;2148;0;0;0;0;1;0;0;0;0;0;8;0;1,49384200572968;0;0;0;0;1;0;0;144
3200;1986;0;13;0;2080;0;0;0;0;0;1;0;0;0;0;8;0;1,3404289484024;0;0;0;0;0;1;0;169
3200;1987;0;14;0;2000;1;0;0;0;0;1;0;0;0;0;8;0;1,90030002593994;0;0;0;0;0;0;1;196
3202;1980;0;3;0;2096;0;0;0;0;0;0;1;0;0;0;12;1;1,79099404811859;0;0;0;0;0;0;0;9
3202;1981;0;4;0;1640;0;0;0;0;0;0;1;0;0;0;12;1;1,84711003303528;1;0;0;0;0;0;0;16
3202;1982;0;5;0;2116;1;0;0;0;0;0;1;0;0;0;12;1;1,68064999580383;0;1;0;0;0;0;0;25
3202;1983;0;6;0;1920;1;0;0;0;0;0;1;0;0;0;12;1;1,77776002883911;0;0;1;0;0;0;0;36
3202;1984;0;7;0;2424;1;0;0;0;0;0;1;0;0;0;12;1;1,78945302963257;0;0;0;1;0;0;0;49
3202;1985;0;8;0;2080;1;0;0;0;0;1;0;0;0;0;12;1;1,79336094856262;0;0;0;0;1;0;0;64
3202;1986;0;9;0;1960;1;0;0;0;0;0;1;0;0;0;12;1;2,19209098815918;0;0;0;0;0;1;0;81
3202;1987;0;10;0;2568;1;0;0;0;0;1;0;0;0;0;12;1;1,84447503089905;0;0;0;0;0;0;1;100
3207;1980;0;4;0;2110;1;0;0;0;1;0;0;0;0;0;12;0;1,69604396820068;0;0;0;0;0;0;0;16
3207;1981;0;5;0;2080;1;0;0;1;0;0;0;0;0;0;12;0;1,58609104156494;1;0;0;0;0;0;0;25
3207;1982;0;6;0;2080;1;0;0;1;0;0;0;0;0;0;12;0;1,5626699924469;0;1;0;0;0;0;0;36
3207;1983;0;7;0;2080;1;0;0;0;1;0;0;0;0;0;12;0;1,57748997211456;0;0;1;0;0;0;0;49
3207;1984;0;8;0;2080;1;0;0;0;1;0;0;0;0;0;12;0;1,58410596847534;0;0;0;1;0;0;0;64
3207;1985;0;9;0;2520;1;0;0;0;0;0;0;1;0;0;12;0;1,39174902439117;0;0;0;0;1;0;0;81
3207;1986;0;10;0;2600;1;0;0;1;0;0;0;0;0;0;12;0;1,60279297828674;0;0;0;0;0;1;0;100
3207;1987;0;11;0;2534;1;0;0;0;1;0;0;0;0;0;12;0;1,61485803127289;0;0;0;0;0;0;1;121
3208;1980;0;3;0;2304;0;0;0;0;0;1;0;0;0;0;12;1;1,87634897232056;0;0;0;0;0;0;0;9
3208;1981;0;4;0;2332;1;0;0;0;1;0;0;0;0;0;12;1;1,82050204277039;1;0;0;0;0;0;0;16
3208;1982;0;5;0;1272;1;0;0;0;0;0;0;0;0;1;12;1;1,87212598323822;0;1;0;0;0;0;0;25
3208;1983;0;6;0;2160;1;0;0;0;0;1;0;0;0;0;12;1;2,0931351184845;0;0;1;0;0;0;0;36
3208;1984;0;7;0;2379;1;0;0;0;0;1;0;0;0;0;12;1;2,2721529006958;0;0;0;1;0;0;0;49
3208;1985;0;8;0;2340;1;0;0;0;0;1;0;0;0;0;12;0;2,15231490135193;0;0;0;0;1;0;0;64
3208;1986;0;9;0;2266;1;0;0;0;0;0;0;0;0;1;12;0;2,23561000823975;0;0;0;0;0;1;0;81
3208;1987;0;10;0;2236;1;0;0;0;0;1;0;0;0;0;12;0;2,29958391189575;0;0;0;0;0;0;1;100
3210;1980;0;2;0;1040;0;0;0;0;0;0;0;0;0;1;10;1;1,64684998989105;0;0;0;0;0;0;0;4
3210;1981;0;3;0;1427;0;0;0;0;1;0;0;0;0;0;10;1;1,81917703151703;1;0;0;0;0;0;0;9
3210;1982;0;4;0;1772;0;0;0;0;1;0;0;0;0;0;10;1;1,62761902809143;0;1;0;0;0;0;0;16
3210;1983;0;5;0;1694;0;0;0;0;1;0;0;0;0;0;10;1;2,1538290977478;0;0;1;0;0;0;0;25
3210;1984;0;6;0;886;0;0;0;0;0;0;0;1;0;0;10;1;2,73377799987793;0;0;0;1;0;0;0;36
3210;1985;0;7;0;1179;0;0;0;0;1;0;0;0;0;0;10;1;2,33366298675537;0;0;0;0;1;0;0;49
3210;1986;0;8;0;1960;0;0;0;0;0;0;1;0;0;0;10;0;1,62299597263336;0;0;0;0;0;1;0;64
3210;1987;0;9;0;2410;0;0;0;0;0;0;1;0;0;0;10;0;1,76033997535706;0;0;0;0;0;0;1;81
3215;1980;0;4;0;832;0;0;0;0;0;0;0;1;0;0;12;0;1,64171397686005;0;0;0;0;0;0;0;16
3215;1981;0;5;0;1072;0;0;0;0;0;0;0;1;0;0;12;1;1,57373297214508;1;0;0;0;0;0;0;25
3215;1982;0;6;0;1966;0;0;0;0;0;0;0;1;0;0;12;0;0,910622179508209;0;1;0;0;0;0;0;36
3215;1983;0;7;0;2080;0;0;0;0;0;0;0;1;0;0;12;1;1,15004599094391;0;0;1;0;0;0;0;49
3215;1984;0;8;0;2080;0;0;0;0;0;0;0;1;0;0;12;1;1,50446605682373;0;0;0;1;0;0;0;64
3215;1985;0;9;0;2080;0;0;0;0;0;0;0;1;0;0;12;1;1,57453203201294;0;0;0;0;1;0;0;81
3215;1986;0;10;0;2080;0;0;0;0;0;0;0;0;0;1;12;1;1,50876402854919;0;0;0;0;0;1;0;100
3215;1987;0;11;0;2080;0;0;0;0;0;0;0;1;0;0;12;1;1,67875695228577;0;0;0;0;0;0;1;121
3219;1980;0;2;0;1300;0;0;0;0;0;1;0;0;0;0;11;0;1,32016599178314;0;0;0;0;0;0;0;4
3219;1981;0;3;0;2020;0;0;0;0;0;1;0;0;0;0;11;1;0,699857294559479;1;0;0;0;0;0;0;9
3219;1982;0;4;0;2080;0;0;0;0;0;1;0;0;0;0;11;0;1,28503799438477;0;1;0;0;0;0;0;16
3219;1983;0;5;0;2080;0;0;0;0;0;1;0;0;0;0;11;0;1,66087198257446;0;0;1;0;0;0;0;25
3219;1984;0;6;0;2080;0;0;0;0;0;1;0;0;0;0;11;1;1,56594204902649;0;0;0;1;0;0;0;36
3219;1985;0;7;0;2080;0;0;0;0;0;1;0;0;0;0;11;1;1,70880305767059;0;0;0;0;1;0;0;49
3219;1986;0;8;0;2295;0;0;0;0;0;1;0;0;0;0;11;0;1,75288999080658;0;0;0;0;0;1;0;64
3219;1987;0;9;0;2820;0;1;0;0;0;0;0;0;0;0;11;0;1,69024097919464;0;0;0;0;0;0;1;81
3226;1980;0;3;0;1800;0;1;0;0;0;0;0;0;0;0;13;0;1,20691800117493;0;0;0;0;0;0;0;9
3226;1981;0;4;0;680;0;0;0;1;0;0;0;0;0;0;13;0;1,4434529542923;1;0;0;0;0;0;0;16
3226;1982;0;5;0;460;0;0;0;0;1;0;0;0;0;0;13;0;0,625880718231201;0;1;0;0;0;0;0;25
3226;1983;0;6;0;1136;0;0;0;0;1;0;0;0;0;0;13;0;1,86026096343994;0;0;1;0;0;0;0;36
3226;1984;0;7;0;1921;0;1;0;0;0;0;0;0;0;0;13;0;2,1675329208374;0;0;0;1;0;0;0;49
3226;1985;0;8;0;2017;0;1;0;0;0;0;0;0;0;0;13;0;2,27364301681519;0;0;0;0;1;0;0;64
3226;1986;0;9;0;2010;1;1;0;0;0;0;0;0;0;0;13;0;2,37099599838257;0;0;0;0;0;1;0;81
3226;1987;0;10;0;2068;1;1;0;0;0;0;0;0;0;0;13;0;2,33388805389404;0;0;0;0;0;0;1;100
3235;1980;0;2;0;2000;0;0;0;0;0;0;1;0;0;0;12;0;1,23323094844818;0;0;0;0;0;0;0;4
3235;1981;0;3;0;2040;1;0;0;0;0;0;1;0;0;0;12;0;1,31519794464111;1;0;0;0;0;0;0;9
3235;1982;0;4;0;2728;1;0;0;0;0;0;1;0;0;0;12;1;1,27620196342468;0;1;0;0;0;0;0;16
3235;1983;0;5;0;3015;1;0;0;0;0;0;1;0;0;0;12;0;1,55200397968292;0;0;1;0;0;0;0;25
3235;1984;0;6;0;2700;1;0;0;0;0;0;1;0;0;0;12;0;1,28813099861145;0;0;0;1;0;0;0;36
3235;1985;0;7;0;2450;1;0;0;0;0;0;1;0;0;0;12;0;1,2768189907074;0;0;0;0;1;0;0;49
3235;1986;0;8;0;2130;1;0;0;0;0;0;0;0;0;1;12;0;1,39671802520752;0;0;0;0;0;1;0;64
3235;1987;0;9;0;1848;1;0;0;0;0;0;1;0;0;0;12;0;1,76803398132324;0;0;0;0;0;0;1;81
3239;1980;1;1;0;258;0;0;0;0;1;0;0;0;0;0;11;0;1,20828497409821;0;0;0;0;0;0;0;1
3239;1981;1;2;0;228;0;0;0;0;1;0;0;0;0;0;11;0;1,25526595115662;1;0;0;0;0;0;0;4
3239;1982;1;3;0;492;0;1;0;0;0;0;0;0;0;0;11;0;-0,269049614667892;0;1;0;0;0;0;0;9
3239;1983;1;4;0;532;0;0;0;0;1;0;0;0;0;0;11;0;0,721766173839569;0;0;1;0;0;0;0;16
3239;1984;1;5;0;676;0;0;0;0;1;0;0;0;0;0;11;0;0,370359987020493;0;0;0;1;0;0;0;25
3239;1985;1;6;0;2080;0;0;0;0;1;0;0;0;0;0;11;0;1,01565599441528;0;0;0;0;1;0;0;36
3239;1986;1;7;0;1840;0;0;0;0;1;0;0;0;0;0;11;0;1,05756604671478;0;0;0;0;0;1;0;49
3239;1987;1;8;0;1183;0;1;0;0;0;0;0;0;0;0;11;1;1,68345594406128;0;0;0;0;0;0;1;64
3271;1980;0;6;0;1720;0;0;0;0;0;0;0;1;0;0;7;1;1,63804304599762;0;0;0;0;0;0;0;36
